2576,-111,5,0.4306933403,-0.5396765708,5.2470369338
2577,-60,1,0.4123064517,-0.6149875640,3.3700227737
2578,-9,-2,0.3335693120,-0.4615271091,2.9440302848
2579,45,-5,0.2779381275,-0.4236345291,1.6287951469
2580,85,-7,0.2011137485,-0.2767835617,1.2611510753
2581,118,-10,0.1485929965,-0.3389616012,-1.2964529991
2582,141,-11,0.0273764753,-0.0704427337,-1.1917684078
2583,153,-11,-0.0301438045,0.0547945499,-1.1258513927
2584,155,-11,-0.0568461132,0.0671666240,-1.7018380165
2585,153,-10,-0.0916808700,0.1813098812,-1.0616769790
2586,148,-9,-0.0856465244,0.1724373102,-0.9180316925
2587,144,-9,-0.0772912979,0.0694695091,-2.0504951477
2588,140,-8,-0.1149588227,0.1873585605,-1.4395961761
2589,135,-7,-0.1114425897,0.1798232173,-1.3480427265
2590,129,-6,-0.1062812328,0.1737097501,-1.1922330856
2591,123,-6,-0.0979181098,0.0706928348,-2.3254673480
2592,117,-5,-0.1356101751,0.1886094856,-1.7152230739
2593,110,-4,-0.1321306228,0.1811069869,-1.6245915889
2594,103,-3,-0.1270219326,0.1750352621,-1.4698588848
2595,96,-3,-0.1187253713,0.0720609712,-2.6045436859
2596,89,-2,-0.1565048456,0.1900317096,-1.9961759567
2597,81,-1,-0.1531389808,0.1825976562,-1.9079597473
2598,72,0,-0.1481773281,0.1766123867,-1.7564971446
2599,62,1,-0.1400665283,0.1688643550,-1.5412566661
2600,55,1,-0.1280097007,0.0638607263,-2.5985834598
2601,49,2,-0.1610212230,0.1792311668,-1.8923166275
2602,41,3,-0.1516167163,0.1684974193,-1.6804096698
2603,34,4,-0.1390181064,0.1583481073,-1.3720591068
2604,25,4,-0.1212417721,0.0502038574,-2.3127756118
2605,18,5,-0.1470400333,0.1616546535,-1.4586384296
2606,10,5,-0.1285183906,0.0508435678,-2.4138369560
2607,2,6,-0.1544750308,0.1624245405,-1.5625364780
2608,-6,7,-0.1361288547,0.1468271017,-1.1671807765
2609,-15,7,-0.1122207283,0.0353977680,-1.9814311027
2610,-21,8,-0.1302322030,0.1426011943,-0.9675262451
2611,-27,8,-0.1018527626,0.0264081954,-1.7204043865
2612,-30,9,-0.1153275966,0.1311702132,-0.6125676631
2613,-33,9,-0.0811735248,0.0118076801,-1.2468402385
2614,-35,9,-0.0873431205,0.0174543261,-1.3434246778
2615,-35,9,-0.0940432453,0.0210702419,-1.4812629222
2616,-35,10,-0.1025291681,0.1208106875,-0.3011221885
2617,-36,10,-0.0631717109,-0.0013576149,-0.8279763221
2618,-35,10,-0.0627297019,0.0006698966,-0.7887087821
2619,-36,10,-0.0610525608,-0.0003025532,-0.7552671909
2620,-36,10,-0.0589652538,-0.0014327168,-0.7123749256
2621,-36,10,-0.0563203907,-0.0028751492,-0.6581628799
2622,-36,10,-0.0529741334,-0.0046999454,-0.5895720005
2623,-36,11,-0.0487306690,0.0880983448,0.8514863014
2624,-34,11,0.0067320036,-0.0428516864,0.6552741050
2625,-32,11,0.0275698614,-0.0519665479,1.1125159263
2626,-31,11,0.0550486803,-0.0670148754,1.6751000881
2627,-29,11,0.0897905445,-0.0859650993,2.3875093460
2628,-25,11,0.1337568759,-0.1099531059,3.2892405986
2629,-19,11,0.1894030570,-0.1403233432,4.4305520057
2630,-8,10,0.2598233699,-0.2738746404,4.5213141441
2631,9,9,0.2988679885,-0.2896428108,5.3029570579
2632,32,8,0.3475847482,-0.3129856109,6.2534213066
2633,64,6,0.4074398040,-0.4375017166,6.0798225402
2634,100,4,0.4313565254,-0.4417747974,6.5028672218
2635,144,1,0.4591365337,-0.5455526351,5.6221175193
2636,192,-3,0.4406311988,-0.6184985160,3.7726249694
2637,242,-6,0.3628525257,-0.4655923366,3.3656911849
2638,294,-9,0.3084122896,-0.4283420562,2.0746226310
2639,335,-12,0.2330759286,-0.3774010658,0.3837561607
2640,369,-14,0.1323668479,-0.2174903154,-0.4740300178
2641,393,-15,0.0496254682,-0.0729260444,-0.9439680099
2642,408,-16,-0.0096773757,-0.0395227670,-2.2376196384
2643,414,-16,-0.0875797843,0.1014039516,-2.5299396514
2644,411,-16,-0.1378660678,0.1265735626,-3.5910339355
2645,403,-15,-0.2026021718,0.2570565938,-3.5643558502
2646,390,-14,-0.2344207286,0.2688639163,-4.1974697113
2647,372,-12,-0.2739700078,0.3822942256,-3.6054339408
2648,350,-11,-0.2721233129,0.2773138999,-4.8532962799
2649,325,-9,-0.3173672199,0.3961197090,-4.3491191864
2650,296,-6,-0.3216376781,0.4846946239,-3.0154762268
2651,264,-4,-0.2744802474,0.3517470359,-3.2846975326
2652,234,-2,-0.2605686426,0.3398644447,-2.8720993995
2653,205,0,-0.2382677078,0.3210819959,-2.3181529045
2654,178,2,-0.2064854145,0.2971750736,-1.5689108371
2655,150,4,-0.1626720190,0.2666926860,-0.5734214782
2656,131,6,-0.1036501049,0.2279256582,0.7354559898
2657,118,7,-0.0253348326,0.0834656906,1.0859603881
2658,112,7,0.0272958636,-0.0414324998,0.8900219917
2659,112,7,0.0467090940,-0.0498177433,1.3170964717
2660,114,7,0.0723497152,-0.0638489723,1.8423657417
2661,116,7,0.1047793388,-0.0815452384,2.5072872638
2662,120,7,0.1458167791,-0.1039360761,3.3489823341
2663,127,6,0.1977475738,-0.2273922204,3.0602343082
2664,137,6,0.2133894920,-0.1352609157,4.7153935432
2665,151,5,0.2825588035,-0.2704175472,4.7507333755
2666,175,3,0.3189087867,-0.3797960758,4.1246871948
2667,201,1,0.3141727924,-0.3684442520,3.9587140083
2668,229,0,0.3056573867,-0.2621406555,5.0402717590
2669,258,-3,0.3413584232,-0.4708424568,2.9872531890
2670,291,-5,0.2835021972,-0.3297476291,3.0679688453
2671,325,-7,0.2571939945,-0.3111629724,2.4011783599
2672,353,-9,0.2192053318,-0.2838517379,1.5251519680
2673,378,-10,0.1675652265,-0.1539971256,1.7226915359
2675,411,-13,0.0718809127,-0.0919080924,-0.3859370994
2676,418,-13,0.0222427725,0.0313009023,-0.1292465925
2677,419,-13,0.0065939974,0.0376280546,-0.4790575981
2678,418,-13,-0.0142800450,0.0490534305,-0.9065393447
2679,417,-13,-0.0406758260,0.0634530782,-1.4476928710
2680,415,-13,-0.0740758800,0.0816727828,-2.1325817108
2681,412,-12,-0.1163342118,0.1998418617,-1.6450545787
2682,408,-12,-0.1197192907,0.1010009050,-3.0482964515
2683,402,-11,-0.1733558750,0.2276487827,-2.7643985748
2684,393,-11,-0.1900415325,0.1360294222,-4.4415402412
2685,379,-10,-0.2605531692,0.2719126939,-4.5044660568
2686,359,-9,-0.2986138343,0.2871127605,-5.2668681144
2687,334,-7,-0.3461103200,0.4049229145,-4.8383126258
2688,303,-5,-0.3543303012,0.4005892276,-4.9393796920
2689,268,-3,-0.3622517347,0.3983944892,-5.0045309066
2690,229,0,-0.3686830043,0.4904740333,-3.6860771179
2691,188,3,-0.3231728076,0.4535505294,-2.6363387107
2692,149,6,-0.2612919330,0.4099748611,-1.2205710411
2693,114,8,-0.1775807285,0.2593188285,-0.7115676403
2694,81,10,-0.1163491249,0.2216018438,0.6700825691
2695,63,11,-0.0342211723,0.0751059627,1.0984611511
2696,53,12,0.0232328486,0.0427218675,2.3552110195
2697,50,12,0.0988329124,-0.0969828414,2.6004045009
2698,55,11,0.1461989641,-0.2156913757,2.2476515769
2699,62,10,0.1571498394,-0.2161520719,2.4515681266
2700,73,10,0.1702624797,-0.1249017119,4.0251255035
2701,86,9,0.2351304531,-0.2576690196,3.9727053642
2702,102,7,0.2660534143,-0.3640836238,3.2341160774
2703,123,6,0.2544126033,-0.2538013696,4.2805342674
2704,145,4,0.2872395324,-0.3658286571,3.5214228630
2705,170,2,0.2757941246,-0.3507021665,3.2192859649
2706,199,0,0.2588305711,-0.3348994731,2.7738280296
2707,224,-2,0.2337673187,-0.3146553277,2.1619882583
2708,247,-3,0.1984527206,-0.1936827659,2.6940975189
2709,267,-5,0.2002520561,-0.2887545108,1.2991185188
2710,286,-6,0.1495645046,-0.1571049451,1.5458083152
2711,300,-7,0.1330222606,-0.1470883464,1.1275793313
2712,312,-8,0.1091718435,-0.1307393908,0.5902860164
2713,318,-8,0.0772222137,-0.0149022340,1.2394928932
2714,321,-8,0.0850613212,-0.0214272141,1.3708935976
2715,323,-8,0.0938957691,-0.0262141227,1.5527269840
2716,325,-8,0.1051009178,-0.0323383212,1.7825653553
2717,326,-9,0.1192739963,-0.1351921558,0.7190085411
2718,329,-9,0.0871123695,-0.0169540643,1.3936198997
2719,330,-9,0.0957842636,-0.0239644646,1.5413366317
2720,331,-9,0.1056444525,-0.0292967557,1.7442104816
2721,332,-9,0.1181479339,-0.0361226201,2.0005757808
2722,335,-9,0.1339702010,-0.0447567701,2.3253290653
2723,339,-10,0.1539951086,-0.1508081531,1.3821471977
2724,345,-10,0.1292530775,-0.0366355776,2.2090959548
2725,349,-10,0.1473217010,-0.0487895011,2.5496795177
2726,355,-11,0.1690705299,-0.1557359123,1.6427707672
2727,362,-11,0.1465442752,-0.0427860021,2.5151183605
2728,368,-12,0.1674059152,-0.1515811681,1.5591390132
2729,375,-12,0.1426141977,-0.0373436212,2.3857412338
2730,382,-13,0.1606351137,-0.1445907354,1.3716894388
2731,388,-13,0.1322550177,-0.0284032821,2.1244759559
2732,393,-14,0.1457261562,-0.1331627368,1.0169105529
2733,395,-14,0.1115802526,-0.0138183832,1.6509989738
2734,396,-14,0.1177471518,-0.0194565057,1.7474514007
2735,397,-14,0.1244410395,-0.0230623483,1.8854206085
2736,398,-14,0.1329383730,-0.0277036428,2.0596675872
2737,399,-15,0.1436822319,-0.1286808252,0.9259075164
2738,400,-15,0.1071851611,-0.0080790519,1.5113046169
2739,401,-15,0.1103589296,-0.0120778083,1.5464990139
2740,401,-15,0.1132693409,-0.0136206150,1.6067428588
2741,401,-15,0.1169733643,-0.0156414508,1.6826546192
2742,401,-16,0.1216495871,-0.1133036613,0.4244326591
2743,401,-16,0.0774723529,0.0114926099,0.8523173332
2744,401,-16,0.0709258365,0.0128009319,0.6881824016
2745,401,-16,0.0615348339,0.0179728269,0.4963596343
2746,401,-16,0.0496780347,0.0244373083,0.2533043384
2747,401,-17,0.0346662569,-0.0624886751,-1.4084792137
2748,400,-17,-0.0344206285,0.0758910179,-1.4913623332
2749,397,-17,-0.0724897670,0.0943951606,-2.3020744323
2750,392,-17,-0.1217798113,0.1213437318,-3.3123402595
2751,384,-17,-0.1841398334,0.1553802490,-4.5915422439
2752,370,-16,-0.2630646705,0.2935818481,-4.8569717407
2753,350,-15,-0.3128820657,0.3152439594,-5.8596873283
2754,322,-13,-0.3752284526,0.4411504268,-5.7360534667
2755,287,-11,-0.4022564888,0.4470924377,-6.2230706214
2756,245,-9,-0.4339899539,0.4579082489,-6.7771697044
2757,197,-6,-0.4705803394,0.5664789199,-6.0778498649
2758,143,-2,-0.4632530212,0.6455466747,-4.4581537246
2759,86,1,-0.3996418952,0.5004049301,-4.3423032760
2760,23,5,-0.3631421089,0.5680944919,-2.0661816596
2761,-28,8,-0.2604581117,0.4016061305,-1.1489248275
2762,-71,11,-0.1745138740,0.3471850156,0.7895560264
2763,-103,12,-0.0592764329,0.0842016983,0.5909067153
2764,-124,13,-0.0082531089,0.0576276779,1.7444691658
2765,-135,14,0.0602798938,0.0169100761,3.1977975368
2766,-136,13,0.1487582683,-0.2248710393,2.3540089130
2767,-129,12,0.1623657464,-0.2244790792,2.6428520679
2768,-119,11,0.1799576187,-0.2308351516,2.9532961845
2769,-106,10,0.2003674983,-0.2386452674,3.3231074810
2770,-90,8,0.2243924379,-0.3435601711,2.4131741523
2771,-70,6,0.2029060602,-0.3229703426,1.9042067527
2772,-53,5,0.1732107162,-0.2050807952,2.5502302646
2773,-37,3,0.1820727348,-0.3039636135,1.2998762130
2774,-22,2,0.1403156280,-0.1771585702,1.7292764186
2775,-9,0,0.1350499153,-0.2683768272,0.1883003711
2776,2,-1,0.0753798580,-0.1317831873,0.2501138448
2777,6,-1,0.0474545621,-0.0203957414,0.9516106605
2778,7,-2,0.0592579793,-0.1241307735,-0.1892967224
2779,6,-2,0.0230332016,-0.0036289095,0.4019852161
2780,5,-2,0.0265626931,-0.0078095049,0.4442923545
2781,5,-2,0.0299165630,-0.0095809850,0.5138000965
2782,5,-3,0.0341783785,-0.1070183753,-0.7529316902
2783,5,-3,-0.0105237352,0.0180642013,-0.3358049154
2784,4,-3,-0.0177343025,0.0197344417,-0.5137242794
2785,4,-3,-0.0279718732,0.0253746795,-0.7228110313
2786,3,-4,-0.0409061908,-0.0626856708,-2.3422007560
2787,2,-4,-0.1073716402,0.0742712926,-2.3712601661
2788,-3,-4,-0.1421207809,0.0909645557,-3.1142649650
2789,-11,-4,-0.1872230625,0.1156424283,-4.0390281677
2790,-23,-3,-0.2442874670,0.2419225215,-3.8560338020
2791,-40,-2,-0.2664342403,0.2484826087,-4.2912201881
2792,-60,-1,-0.2937683868,0.2601656675,-4.8028697967
2793,-87,1,-0.3265505075,0.3698992490,-4.0737366676
2794,-115,3,-0.3161918640,0.3554495811,-3.7932696342
2795,-146,5,-0.3005808591,0.3404025554,-3.3756370544
2796,-175,6,-0.2772423744,0.2259991407,-4.1537418365
2797,-204,8,-0.2942130565,0.3293821334,-3.0707697868
2798,-232,10,-0.2627489089,0.3033859729,-2.3581790924
2799,-259,12,-0.2204530715,0.2737888813,-1.3928637504
2800,-281,13,-0.1633263969,0.1409347057,-1.4775303840
2801,-298,14,-0.1375257253,0.1258372068,-0.8704586982
2802,-310,14,-0.1020056724,0.0080335140,-1.4477577209
2803,-317,15,-0.1053649902,0.1072679758,-0.1334054470
2804,-321,15,-0.0584433031,-0.0190296173,-0.5057769775
2805,-321,14,-0.0484616231,-0.1172958612,-1.6249384880
2806,-321,14,-0.0848045730,0.0031768083,-1.0371488332
2807,-322,14,-0.0814642047,-0.0009052754,-0.9987793922
2808,-322,14,-0.0783518600,-0.0025449991,-0.9342217445
2809,-322,14,-0.0743858861,-0.0047090053,-0.8529448509
2810,-322,14,-0.0693686962,-0.0074449777,-0.7501034259
2811,-322,14,-0.0630208492,-0.0109064579,-0.6199845314
2812,-322,13,-0.0549990749,-0.1103930473,-1.8096296310
2813,-322,13,-0.0949434375,0.0120950937,-1.2949786186
2814,-323,13,-0.0961343860,0.0104827880,-1.3495078086
2815,-323,13,-0.0987557792,0.0119699239,-1.4024776458
2816,-323,13,-0.1020441770,0.0137618780,-1.4698992729
2817,-323,14,-0.1061956167,0.1111378669,-0.2009212970
2818,-323,14,-0.0613544654,-0.0140205621,-0.6151983737
2819,-323,14,-0.0539679908,-0.0157870054,-0.4338471412
2820,-323,14,-0.0435142898,-0.0215382575,-0.2202393770
2822,-323,14,-0.0136095690,-0.0378445386,0.3927603912
2823,-322,14,0.0075238285,-0.0493687391,0.8261225700
2824,-321,15,0.0342783474,0.0311471223,2.7286896705
2825,-319,15,0.1182254428,-0.1153423786,3.1162619590
2826,-312,14,0.1750895500,-0.2392135858,2.9587614059
2827,-300,14,0.1980880641,-0.1511448621,4.7643809318
2828,-283,13,0.2765527248,-0.2913821983,4.9906101226
2829,-260,12,0.3246862888,-0.3120944976,5.9597382545
2830,-230,10,0.3849365425,-0.4368784427,5.7932066917
2831,-192,8,0.4093150615,-0.4413882255,6.2262563705
2832,-149,5,0.4376992702,-0.5455094337,5.3575401306
2833,-100,2,0.4199551582,-0.5237512588,4.8779864311
2834,-50,-2,0.3932331848,-0.5945117473,2.8300209045
2835,6,-5,0.3039466142,-0.4352910995,2.1887354850
2836,49,-7,0.2350128173,-0.2950684738,1.9525497436
2837,84,-10,0.1913547325,-0.3620469570,-0.4226179122
2838,112,-12,0.0813702583,-0.1947784996,-1.4410991668
2839,129,-12,-0.0120076751,0.0506855249,-0.7763474464
2840,135,-12,-0.0347149825,0.0585851669,-1.3001382350
2841,134,-12,-0.0656037712,0.0754890441,-1.9326717376
2842,130,-11,-0.1046522617,0.1918993568,-1.3796308040
2843,124,-10,-0.1039768695,0.1859632110,-1.3458161354
2844,118,-10,-0.1024012804,0.0866986465,-2.6175057888
2845,111,-9,-0.1486561298,0.2092833518,-2.1829681396
2846,102,-8,-0.1560173130,0.2076988220,-2.3148052692
2847,93,-7,-0.1646340942,0.2091247558,-2.4415838718
2848,81,-6,-0.1736997842,0.2107428312,-2.5787703990
2849,69,-5,-0.1833781147,0.2127163171,-2.7282338142
2850,56,-4,-0.1938211250,0.2151062726,-2.8935472488
2851,44,-2,-0.2052284240,0.3131410598,-1.7242932319
2852,30,-1,-0.1677622318,0.1886991977,-2.2411701679
2853,18,0,-0.1679174995,0.1877543926,-2.1653101444
2854,4,1,-0.1651970291,0.1829148101,-2.0616497993
2855,-9,2,-0.1599907779,0.1767856836,-1.9059923171
2856,-20,3,-0.1516008281,0.1689125537,-1.6848394870
2857,-31,4,-0.1391740560,0.1588247060,-1.3811185359
2858,-41,5,-0.1216464042,0.1459558010,-0.9726628303
2859,-47,5,-0.0976681423,0.0344511556,-1.7854567527
2860,-51,5,-0.1155998587,0.0464798498,-2.1239037513
2861,-56,6,-0.1372002363,0.1533465623,-1.2137653827
2862,-60,6,-0.1144792795,0.0402842760,-2.0816941261
2863,-65,7,-0.1350787162,0.1489165401,-1.1204340457
2864,-69,7,-0.1099587326,0.0344940423,-1.9398760795
2865,-72,7,-0.1275580525,0.0463797473,-2.2708330154
2866,-76,8,-0.1487128496,0.1529959440,-1.3514904975
2867,-81,8,-0.1254255175,0.0396180744,-2.2080693244
2868,-85,8,-0.1453276872,0.0527650737,-2.5863265991
2869,-91,9,-0.1693996810,0.1609783744,-1.7270376682
2870,-97,9,-0.1498127555,0.0496315383,-2.6594622135
2871,-104,10,-0.1743868827,0.1604442024,-1.7798440456
2872,-111,10,-0.1543020153,0.0487802028,-2.7028355598
2873,-118,11,-0.1782747650,0.1592727279,-1.8107864379
2874,-126,12,-0.1574154615,0.1422982215,-1.3640047311
2875,-132,12,-0.1303308963,0.0291374921,-2.1126248836
2876,-136,13,-0.1443042039,0.1341190338,-1.0158685445
2877,-141,13,-0.1108127593,0.0151253938,-1.6639632225
2878,-143,13,-0.1178295612,0.0212473869,-1.7777372360
2879,-145,14,-0.1255853414,0.1205503940,-0.5834899902
2880,-146,14,-0.0853359222,-0.0020898580,-1.0918692398
2881,-146,14,-0.0837583160,-0.0006821156,-1.0295010805
2882,-147,14,-0.0806509208,-0.0024276971,-0.9666520118
2883,-147,14,-0.0767506837,-0.0045466423,-0.8866006851
2884,-147,15,-0.0718024301,0.0878667831,0.5688971519
2885,-145,15,-0.0154482984,-0.0435693264,0.3909584236
2886,-144,15,0.0065174651,-0.0532993078,0.8711493492
2887,-143,15,0.0354170203,-0.0691156387,1.4629449844
2888,-142,15,0.0719597387,-0.0890481472,2.2120947837
2889,-140,15,0.1181981325,-0.1142687797,3.1601428985
2890,-134,15,0.1767095565,-0.1461880207,4.3603639602
2891,-123,15,0.2507713317,-0.1866131973,5.8798379898
2892,-105,14,0.3445167303,-0.3329160213,6.4494800567
2893,-76,12,0.4130913257,-0.4599438190,6.4838056564
2894,-31,9,0.4491108417,-0.5659571170,5.8020119667
2895,16,6,0.4421525955,-0.5501453876,5.5423502922
2896,65,3,0.4290426731,-0.5332019329,5.1274991035
2897,117,-1,0.4070631027,-0.6064968109,3.1777658462
2898,168,-4,0.3238145112,-0.4505843639,2.6591906547
2899,214,-7,0.2624714136,-0.4095783233,1.2254962921
2900,258,-9,0.1783692359,-0.2587036609,0.7100806236
2901,288,-11,0.1167022347,-0.2208110809,-0.6818234920
2902,308,-12,0.0339742279,-0.0739657878,-1.1218681335
2903,319,-12,-0.0242058253,0.0539125204,-1.0394396781
2904,320,-12,-0.0506313419,0.0660890340,-1.6105132102
2905,317,-11,-0.0851440429,0.1800639629,-0.9638244628
2906,313,-11,-0.0787146663,0.0758706951,-2.1658952236
2907,308,-10,-0.1199339389,0.1957476139,-1.6272935867
2908,301,-9,-0.1208927273,0.1906578540,-1.6277387142
2909,293,-8,-0.1214032649,0.1876502609,-1.5883593559
2910,285,-7,-0.1202128648,0.1836697483,-1.5147151947
2911,278,-7,-0.1169023513,0.0834221839,-2.7515010833
2912,270,-6,-0.1609864950,0.2048306226,-2.2725408077
2913,260,-5,-0.1656039333,0.2017563581,-2.3482205867
2914,250,-4,-0.1707523441,0.2012974739,-2.4039878845
2915,238,-3,-0.1754328727,0.2005307435,-2.4512031078
2916,225,-2,-0.1795598411,0.1994767379,-2.4870479106
2917,213,-1,-0.1829855346,0.1980470180,-2.5082590579
2918,199,0,-0.1855144023,0.1961208534,-2.5115251541
2919,185,1,-0.1869248199,0.1935985183,-2.4916839599
2920,170,3,-0.1869036674,0.2854072093,-1.0886006355
2921,155,4,-0.1349938511,0.1531090736,-1.3093180656
2922,144,5,-0.1168711900,0.1422036266,-0.8585419654
2923,134,5,-0.0910252761,0.0296351003,-1.6343340873
2924,127,6,-0.1066317081,0.1355355024,-0.5711884498
2925,122,6,-0.0752115154,0.0176911354,-1.2614773511
2927,117,7,-0.0458054208,-0.0016680955,-0.6088591098
2928,116,7,-0.0457972288,0.0005961657,-0.5788213729
2929,116,7,-0.0446814346,-0.0000564456,-0.5565343856
2930,116,7,-0.0432913351,-0.0008135438,-0.5280279636
2931,116,7,-0.0415320968,-0.0017728805,-0.4919671535
2932,116,7,-0.0393062639,-0.0029866695,-0.4463424205
2933,116,7,-0.0364900970,-0.0045223236,-0.3886163711
2934,116,7,-0.0329270029,-0.0064653158,-0.3155801534
2935,116,7,-0.0284188861,-0.0089236497,-0.2231731891
2936,116,7,-0.0227151179,-0.0120339989,-0.1062579035
2937,116,8,-0.0154888653,0.0791375064,1.3959381580
2938,117,8,0.0437475776,-0.0538705587,1.2769086360
2939,119,8,0.0693537521,-0.0655786991,1.8319828033
2940,121,8,0.1028689384,-0.0839188098,2.5184690952
2941,125,7,0.1452447319,-0.2021502256,2.0335423946
2942,131,7,0.1487855672,-0.1034010052,3.4402265548
2943,138,7,0.2026381254,-0.1350678205,4.5148239135
2944,151,6,0.2696808338,-0.2667324066,4.5372853279
2945,170,5,0.3044865131,-0.2802031517,5.2321925163
2946,194,3,0.3478360414,-0.3957443714,4.7185630798
2947,228,1,0.3508066177,-0.3885408592,4.7126345634
2948,263,-1,0.3521088123,-0.3827571392,4.6418323516
2949,300,-3,0.3501649141,-0.3751573562,4.5054407119
2950,337,-6,0.3441393613,-0.4604585170,2.9311170578
2951,375,-9,0.2828488540,-0.4149166107,1.5575780868
2952,409,-11,0.2009995698,-0.2653208255,1.0859751701
2953,435,-13,0.1420953989,-0.2288663387,-0.2490684986
2954,454,-14,0.0628714466,-0.0839066505,-0.6171236991
2955,465,-14,0.0091308393,0.0415569543,-0.4436139106
2956,468,-15,-0.0116844546,-0.0444376468,-2.2534189224
2957,466,-14,-0.0891798877,0.1936689567,-1.1543655395
2958,460,-14,-0.0877859020,0.0899530601,-2.4900279045
2959,454,-13,-0.1365002512,0.2139813899,-2.1043791770
2960,446,-13,-0.1469265079,0.1189472675,-3.6530647277
2961,437,-12,-0.2095129728,0.2505030632,-3.5527679920
2962,425,-11,-0.2375179529,0.2601872682,-4.1081180572
2963,408,-10,-0.2722669839,0.2758821964,-4.7716646194
2964,387,-8,-0.3144272565,0.3907111930,-4.2339911460
2965,357,-6,-0.3159054279,0.3826756668,-4.1970324516
2966,328,-4,-0.3153031826,0.3758278369,-4.0865125656
2967,297,-2,-0.3109245300,0.3668614625,-3.8997087478
2968,265,0,-0.3018095254,0.3553269386,-3.6157951354
2969,232,2,-0.2867010879,0.3405304193,-3.2091150283
2970,200,5,-0.2640030384,0.4167141437,-1.2925300598
2971,169,7,-0.1816089630,0.2645199537,-0.8397214889
2972,141,8,-0.1231340408,0.1332185864,-0.8674773216
2973,122,10,-0.0945344066,0.2116958618,1.1505544185
2974,111,10,-0.0053974003,-0.0360376834,0.3392211437
2975,106,11,0.0097463092,0.0553619289,2.0630464553
2976,108,11,0.0811960983,-0.0843743133,2.1936335563
2977,113,10,0.1222180843,-0.1996058273,1.7110726833
2978,119,9,0.1251508712,-0.1956945610,1.7504587173
2979,125,9,0.1281123399,-0.0989027023,3.1151676177
2980,133,8,0.1801082801,-0.2246179103,2.7984833717
2981,143,8,0.1947493457,-0.1318978071,4.4336962699
2982,156,7,0.2626733779,-0.2663764953,4.4433259963
2983,175,5,0.2974410247,-0.3748863220,3.7840728759
2984,198,3,0.2906744480,-0.3623940467,3.5764050483
2985,222,2,0.2795871734,-0.2546690940,4.6048154830
2986,252,0,0.3120281457,-0.3664541721,3.8395724296
2987,281,-2,0.3001602649,-0.3511514425,3.5287375450
2988,311,-4,0.2826607513,-0.3350821018,3.0721249580
2989,341,-6,0.2569131851,-0.3144701719,2.4470372200
2990,369,-8,0.2207519292,-0.2881807804,1.6081337928
2991,393,-10,0.1714017629,-0.2546864748,0.4983756542
2992,412,-11,0.1053555965,-0.1169497370,0.3999484825
2993,425,-12,0.0682600402,-0.0956737995,-0.4390702247
2994,431,-12,0.0184336767,0.0299565792,-0.1557057476
2995,432,-12,0.0036766977,0.0357520580,-0.4878374099
2996,430,-12,-0.0160912561,0.0465753078,-0.8928030014
2997,429,-12,-0.0410933780,0.0602216720,-1.4053003787
2998,427,-12,-0.0727268457,0.0774779319,-2.0539796352
2999,425,-12,-0.1127598166,0.0993214797,-2.8747391700
3000,420,-11,-0.1634069204,0.2220642566,-2.5595152378
3001,412,-11,-0.1774186849,0.1290311813,-4.1810894012
3002,401,-10,-0.2445191383,0.2630471706,-4.1736783981
3003,385,-9,-0.2782485961,0.2758659839,-4.8468761444
3004,359,-8,-0.3202592134,0.2955456256,-5.6604700088
3005,331,-6,-0.3716513872,0.4154680728,-5.3124365806
3006,296,-4,-0.3848249912,0.4138553619,-5.5154633522
3007,256,-1,-0.3990197181,0.5102194786,-4.3556380271
3008,212,2,-0.3633133172,0.4786471366,-3.5072999000
3009,168,5,-0.3138527631,0.4418637275,-2.3467178344
3010,126,8,-0.2458683729,0.3949278831,-0.8067727088
3011,90,10,-0.1544693470,0.2401004314,-0.1400790214
3012,62,12,-0.0835070037,0.1970844841,1.4419778823
3013,42,13,0.0109675240,0.0438214540,2.1226401329
3014,34,13,0.0840035724,-0.0921571254,2.3452506065
3015,35,13,0.1292445659,-0.1146138906,3.3020782470
3016,40,12,0.1875658226,-0.2415849685,3.1435828208
3017,49,12,0.2112658023,-0.1538338088,4.9639310836
3018,62,11,0.2906309318,-0.2945439815,5.2081785202
3019,86,9,0.3398777484,-0.4109488010,4.8465766906
3020,114,7,0.3514623403,-0.4084964752,5.0154848098
3021,146,4,0.3635893821,-0.5036865234,3.8125319480
3022,183,2,0.3252489566,-0.3755139112,4.2637724876
3023,219,-1,0.3225308656,-0.4648808956,2.7271199226
3024,260,-4,0.2643101453,-0.4209547519,1.4177870750
3025,293,-6,0.1863922500,-0.2735244750,1.0263128280
3026,318,-8,0.1324452757,-0.2397663116,-0.2071979045
3027,336,-9,0.0594903087,-0.0982186794,-0.4468354225
3028,346,-10,0.0136685955,-0.0721790790,-1.4651638031
3029,349,-10,-0.0472146415,0.0595004558,-1.4086914062
3030,347,-10,-0.0759702587,0.0729489898,-2.0280187129
3031,343,-10,-0.1134589552,0.0934549522,-2.7963063716
3032,336,-10,-0.1608848667,0.1193413143,-3.7693052291
3033,327,-9,-0.2209115505,0.2472319126,-3.6465864181
3034,312,-8,-0.2467899084,0.2558069229,-4.1581859588
3035,294,-7,-0.2788424015,0.2700501680,-4.7663807868
3036,271,-5,-0.3175879955,0.3830232620,-4.1589717864
3037,243,-4,-0.3147651672,0.2775440216,-5.3874034881
3038,206,-2,-0.3587955236,0.3957255172,-4.8598947525
